

Timing Results, ECC
+-----------+--------------+------------+-------------+--+------------+
| Device ID | Key Gen (ms) | Sign (ms)  | Verify (ms) |  | Auth. (ms) |
|    2220   |  0.02002716  | 0.31852722 |  0.74076653 |  | 2.12693214 |
|    2221   |  0.02026558  | 0.32234192 |  0.73719025 |  | 2.12121010 |
|    2222   |  0.02717972  | 0.31709671 |  0.73862076 |  | 2.12025642 |
|    2223   |  0.02026558  | 0.31876564 |  0.74219704 |  | 2.11858749 |
|    2224   |  0.02050400  | 0.32258034 |  0.74148178 |  | 2.13265419 |
|    2225   |  0.02002716  | 0.32591820 |  0.74458122 |  | 2.15697289 |
|    2226   |  0.02098083  | 0.32401085 |  0.73552132 |  | 2.13241577 |
|    2227   |  0.02002716  | 0.31685829 |  0.73385239 |  | 2.09951401 |
|    2228   |  0.02026558  | 0.31638145 |  0.73456764 |  | 2.10547447 |
|    2229   |  0.02050400  | 0.31685829 |  0.73790550 |  | 2.10809708 |
|    2230   |  0.02050400  | 0.31924248 |  0.73361397 |  | 2.11048126 |
|    2231   |  0.02026558  | 0.31638145 |  0.74601173 |  | 2.11954117 |
|    2232   |  0.02050400  | 0.31995773 |  0.73599815 |  | 2.11143494 |
|    2233   |  0.02002716  | 0.32043457 |  0.74028969 |  | 2.12407112 |
|    2234   |  0.01978874  | 0.31661987 |  0.73575974 |  | 2.10809708 |
|    2235   |  0.02050400  | 0.31447411 |  0.74028969 |  | 2.11024284 |
|    2236   |  0.02026558  | 0.31256676 |  0.73266029 |  | 2.10094452 |
|    2237   |  0.02002716  | 0.31948090 |  0.73623657 |  | 2.11000443 |
|    2238   |  0.02074242  | 0.32019615 |  0.74291229 |  | 2.12574005 |
|    2239   |  0.02312660  | 0.32210350 |  0.73289871 |  | 2.12430954 |
|    2240   |  0.02002716  | 0.31685829 |  0.73528290 |  | 2.10666656 |
|    2241   |  0.02002716  | 0.31328201 |  0.73409081 |  | 2.10213661 |
|    2242   |  0.02026558  | 0.31304359 |  0.73552132 |  | 2.09879875 |
|    2243   |  0.02026558  | 0.31876564 |  0.73170662 |  | 2.10762024 |
|    2244   |  0.02002716  | 0.31495094 |  0.73647499 |  | 2.10571289 |
|    2245   |  0.02002716  | 0.31304359 |  0.73695183 |  | 2.10523605 |
|    2246   |  0.02002716  | 0.31924248 |  0.73504448 |  | 2.11477280 |
|    2247   |  0.02002716  | 0.31661987 |  0.73552132 |  | 2.10785866 |
|    2248   |  0.01978874  | 0.31447411 |  0.73623657 |  | 2.09903717 |
|    2249   |  0.02026558  | 0.31709671 |  0.74434280 |  | 2.12049484 |
|    2250   |  0.02670288  | 0.32997131 |  0.75936317 |  | 2.17556953 |
|    2251   |  0.02050400  | 0.32687187 |  0.73051453 |  | 2.13861465 |
|    2252   |  0.02098083  | 0.31852722 |  0.73361397 |  | 2.10189819 |
|    2253   |  0.02074242  | 0.32019615 |  0.74124336 |  | 2.11596489 |
|    2254   |  0.02050400  | 0.31924248 |  0.73432922 |  | 2.10857391 |
|    2255   |  0.02026558  | 0.31208992 |  0.73909760 |  | 2.11453438 |
|    2256   |  0.02002716  | 0.31852722 |  0.73647499 |  | 2.10642815 |
|    2257   |  0.02026558  | 0.31399727 |  0.73742867 |  | 2.10332870 |
|    2258   |  0.02074242  | 0.31542778 |  0.73266029 |  | 2.10142136 |
|    2259   |  0.02002716  | 0.31781197 |  0.73814392 |  | 2.10809708 |
|    2260   |  0.02312660  | 0.31614304 |  0.73981285 |  | 2.11238861 |
|    2261   |  0.02002716  | 0.31423569 |  0.73385239 |  | 2.09951401 |
|    2262   |  0.02026558  | 0.31757355 |  0.73504448 |  | 2.10475922 |
|    2263   |  0.02002716  | 0.31518936 |  0.73361397 |  | 2.10094452 |
|    2264   |  0.02026558  | 0.31805038 |  0.73456764 |  | 2.11167336 |
|    2265   |  0.02026558  | 0.32234192 |  0.73361397 |  | 2.10785866 |
|    2266   |  0.01955032  | 0.31518936 |  0.73409081 |  | 2.10285187 |
|    2267   |  0.02026558  | 0.31495094 |  0.73695183 |  | 2.10452080 |
|    2268   |  0.02026558  | 0.31495094 |  0.74863434 |  | 2.14171410 |
|    2269   |  0.02050400  | 0.32758713 |  0.73289871 |  | 2.12478638 |
|    2270   |  0.01978874  | 0.31137466 |  0.73957443 |  | 2.10142136 |
|    2271   |  0.02050400  | 0.31948090 |  0.73719025 |  | 2.11691856 |
|    2272   |  0.02026558  | 0.31781197 |  0.73838234 |  | 2.10809708 |
|    2273   |  0.02050400  | 0.31614304 |  0.73575974 |  | 2.10595131 |
|    2274   |  0.02002716  | 0.31900406 |  0.73790550 |  | 2.12049484 |
|    2275   |  0.02050400  | 0.32162666 |  0.72956085 |  | 2.10618973 |
|    2276   |  0.02026558  | 0.31661987 |  0.73385239 |  | 2.10523605 |
|    2277   |  0.02074242  | 0.31471252 |  0.73409081 |  | 2.10213661 |
|    2278   |  0.02026558  | 0.31995773 |  0.73885918 |  | 2.11763382 |
|    2279   |  0.02002716  | 0.31352043 |  0.73575974 |  | 2.10428238 |
|    2280   |  0.02002716  | 0.31280518 |  0.75793266 |  | 2.12836266 |
|    2281   |  0.02145767  | 0.32591820 |  0.73194504 |  | 2.12788582 |
|    2282   |  0.02026558  | 0.31566620 |  0.75149536 |  | 2.12550163 |
|    2283   |  0.02121925  | 0.32472610 |  0.73170662 |  | 2.11262703 |
|    2284   |  0.02050400  | 0.31256676 |  0.73146820 |  | 2.10285187 |
|    2285   |  0.02002716  | 0.32210350 |  0.73671341 |  | 2.11405754 |
|    2286   |  0.02026558  | 0.31352043 |  0.74100494 |  | 2.10666656 |
|    2287   |  0.02050400  | 0.31852722 |  0.73790550 |  | 2.10857391 |
|    2288   |  0.02050400  | 0.31614304 |  0.73480606 |  | 2.10213661 |
|    2289   |  0.02312660  | 0.31566620 |  0.73456764 |  | 2.10499763 |
|    2290   |  0.02002716  | 0.31399727 |  0.73623657 |  | 2.10309029 |
|    2291   |  0.02002716  | 0.31924248 |  0.73146820 |  | 2.11215019 |
|    2292   |  0.02026558  | 0.31471252 |  0.73671341 |  | 2.10189819 |
|    2293   |  0.02074242  | 0.31352043 |  0.73456764 |  | 2.09593773 |
|    2294   |  0.02002716  | 0.31971931 |  0.73647499 |  | 2.11381912 |
|    2295   |  0.02026558  | 0.31590462 |  0.73528290 |  | 2.10428238 |
|    2296   |  0.02026558  | 0.31471252 |  0.73337555 |  | 2.10118294 |
|    2297   |  0.02002716  | 0.31304359 |  0.73528290 |  | 2.10332870 |
|    2298   |  0.02026558  | 0.31900406 |  0.73170662 |  | 2.10452080 |
|    2299   |  0.02050400  | 0.31495094 |  0.74195862 |  | 2.10928917 |
|    2300   |  0.02026558  | 0.32091141 |  0.73933601 |  | 2.11882591 |
|    2301   |  0.02050400  | 0.31900406 |  0.73862076 |  | 2.11620331 |
|    2302   |  0.02098083  | 0.31471252 |  0.73814392 |  | 2.10642815 |
|    2303   |  0.02050400  | 0.31423569 |  0.73742867 |  | 2.10142136 |
|    2304   |  0.02026558  | 0.31709671 |  0.73504448 |  | 2.10642815 |
|    2305   |  0.02026558  | 0.31661987 |  0.74243546 |  | 2.11334229 |
|    2306   |  0.02002716  | 0.31423569 |  0.73599815 |  | 2.10213661 |
|    2307   |  0.02026558  | 0.31948090 |  0.73146820 |  | 2.10189819 |
|    2308   |  0.02026558  | 0.31805038 |  0.74911118 |  | 2.13193893 |
|    2309   |  0.02074242  | 0.32281876 |  0.73242188 |  | 2.11334229 |
|    2310   |  0.02026558  | 0.31661987 |  0.73409081 |  | 2.10452080 |
|    2311   |  0.02074242  | 0.32114983 |  0.75101852 |  | 2.12812424 |
|    2312   |  0.02074242  | 0.32019615 |  0.73194504 |  | 2.11453438 |
|    2313   |  0.02026558  | 0.31328201 |  0.73337555 |  | 2.09474564 |
|    2314   |  0.02002716  | 0.31924248 |  0.73981285 |  | 2.11668015 |
|    2315   |  0.02288818  | 0.31423569 |  0.73385239 |  | 2.10022926 |
|    2316   |  0.01978874  | 0.31471252 |  0.73671341 |  | 2.10666656 |
|    2317   |  0.02002716  | 0.31900406 |  0.72884560 |  | 2.10165977 |
|    2318   |  0.02002716  | 0.31638145 |  0.74172020 |  | 2.11262703 |
|    2319   |  0.02026558  | 0.31709671 |  0.74005127 |  | 2.11143494 |
|    2320   |  0.02026558  | 0.32162666 |  0.73194504 |  | 2.10547447 |
|    2321   |  0.02026558  | 0.31447411 |  0.73671341 |  | 2.10213661 |
|    2322   |  0.02002716  | 0.31399727 |  0.74005127 |  | 2.10809708 |
|    2323   |  0.02026558  | 0.31971931 |  0.73218346 |  | 2.10261345 |
|    2324   |  0.02026558  | 0.32019615 |  0.74720383 |  | 2.12764740 |
|    2325   |  0.02026558  | 0.32258034 |  0.75626373 |  | 2.14123726 |
|    2326   |  0.02050400  | 0.32472610 |  0.73242188 |  | 2.10952759 |
|    2327   |  0.02002716  | 0.31661987 |  0.74005127 |  | 2.10952759 |
|    2328   |  0.02050400  | 0.31757355 |  0.74243546 |  | 2.11930275 |
|    2329   |  0.02026558  | 0.31542778 |  0.73790550 |  | 2.10857391 |
|    2330   |  0.02002716  | 0.31876564 |  0.74577332 |  | 2.14672089 |
|    2331   |  0.02288818  | 0.31375885 |  0.74148178 |  | 2.10380554 |
|    2332   |  0.02026558  | 0.32353401 |  0.73766708 |  | 2.13885307 |
|    2333   |  0.02002716  | 0.31423569 |  0.72956085 |  | 2.09212303 |
|    2334   |  0.02002716  | 0.31447411 |  0.73504448 |  | 2.10165977 |
|    2335   |  0.02026558  | 0.31447411 |  0.73575974 |  | 2.10404396 |
|    2336   |  0.02026558  | 0.31638145 |  0.74839592 |  | 2.12454796 |
|    2337   |  0.02050400  | 0.31733513 |  0.73313713 |  | 2.10738182 |
|    2338   |  0.02002716  | 0.31399727 |  0.73647499 |  | 2.10881233 |
|    2339   |  0.02002716  | 0.31352043 |  0.73266029 |  | 2.10523605 |
|    2340   |  0.02002716  | 0.31828880 |  0.73647499 |  | 2.10309029 |
|    2341   |  0.01978874  | 0.31471252 |  0.73838234 |  | 2.11453438 |
|    2342   |  0.02026558  | 0.31375885 |  0.73552132 |  | 2.10237503 |
|    2343   |  0.02002716  | 0.31876564 |  0.73099136 |  | 2.09927559 |
|    2344   |  0.02336502  | 0.31471252 |  0.73575974 |  | 2.10094452 |
|    2345   |  0.02050400  | 0.31614304 |  0.73575974 |  | 2.10022926 |
|    2346   |  0.02026558  | 0.32329559 |  0.73456764 |  | 2.12025642 |
|    2347   |  0.02002716  | 0.31518936 |  0.73337555 |  | 2.09903717 |
|    2348   |  0.02026558  | 0.31495094 |  0.73671341 |  | 2.10690498 |
|    2349   |  0.02002716  | 0.31733513 |  0.72884560 |  | 2.09784508 |
|    2350   |  0.02002716  | 0.32210350 |  0.73933601 |  | 2.11834908 |
|    2351   |  0.02026558  | 0.31423569 |  0.73885918 |  | 2.10475922 |
|    2352   |  0.02002716  | 0.31709671 |  0.74028969 |  | 2.11906433 |
|    2353   |  0.02050400  | 0.32043457 |  0.73909760 |  | 2.11739540 |
|    2354   |  0.02074242  | 0.31590462 |  0.75650215 |  | 2.12764740 |
|    2355   |  0.02217293  | 0.32544136 |  0.75221062 |  | 2.15744972 |
|    2356   |  0.02098083  | 0.32830238 |  0.75221062 |  | 2.16054916 |
|    2357   |  0.02050400  | 0.32186508 |  0.75101852 |  | 2.14958191 |
|    2358   |  0.02098083  | 0.32329559 |  0.74744225 |  | 2.15053558 |
|    2359   |  0.02050400  | 0.32472610 |  0.75745583 |  | 2.15744972 |
|    2360   |  0.02026558  | 0.31328201 |  0.73385239 |  | 2.09307671 |
|    2361   |  0.02002716  | 0.31471252 |  0.73957443 |  | 2.11930275 |
|    2362   |  0.02074242  | 0.32687187 |  0.75531006 |  | 2.16341019 |
|    2363   |  0.02050400  | 0.31590462 |  0.74219704 |  | 2.10666656 |
|    2364   |  0.02098083  | 0.32281876 |  0.73528290 |  | 2.14219093 |
|    2365   |  0.02050400  | 0.32091141 |  0.73456764 |  | 2.10475922 |
|    2366   |  0.02026558  | 0.31495094 |  0.73742867 |  | 2.10809708 |
|    2367   |  0.02026558  | 0.31590462 |  0.73647499 |  | 2.10785866 |
|    2368   |  0.02050400  | 0.31995773 |  0.73838234 |  | 2.11691856 |
|    2369   |  0.02074242  | 0.31399727 |  0.73790550 |  | 2.10738182 |
|    2370   |  0.02050400  | 0.31495094 |  0.73409081 |  | 2.10356712 |
|    2371   |  0.02050400  | 0.32210350 |  0.73218346 |  | 2.10595131 |
|    2372   |  0.02026558  | 0.31733513 |  0.73790550 |  | 2.10618973 |
|    2373   |  0.02050400  | 0.31685829 |  0.73409081 |  | 2.10714340 |
|    2374   |  0.02026558  | 0.31995773 |  0.73313713 |  | 2.10762024 |
|    2375   |  0.02026558  | 0.31566620 |  0.73742867 |  | 2.10714340 |
|    2376   |  0.02026558  | 0.31614304 |  0.74720383 |  | 2.11596489 |
|    2377   |  0.02074242  | 0.31709671 |  0.73504448 |  | 2.11596489 |
|    2378   |  0.02026558  | 0.32114983 |  0.73599815 |  | 2.10952759 |
|    2379   |  0.02026558  | 0.31495094 |  0.73599815 |  | 2.10690498 |
|    2380   |  0.02026558  | 0.31757355 |  0.74219704 |  | 2.11477280 |
|    2381   |  0.02050400  | 0.32591820 |  0.73623657 |  | 2.12049484 |
|    2382   |  0.02026558  | 0.31614304 |  0.73862076 |  | 2.11024284 |
|    2383   |  0.02050400  | 0.31375885 |  0.73814392 |  | 2.10881233 |
|    2384   |  0.02026558  | 0.32138824 |  0.73289871 |  | 2.11524963 |
|    2385   |  0.02050400  | 0.32305717 |  0.74434280 |  | 2.12812424 |
|    2386   |  0.02050400  | 0.31423569 |  0.74005127 |  | 2.11071968 |
|    2387   |  0.02002716  | 0.31995773 |  0.73480606 |  | 2.11381912 |
|    2388   |  0.02050400  | 0.31900406 |  0.73790550 |  | 2.11548805 |
|    2389   |  0.02074242  | 0.31852722 |  0.73504448 |  | 2.10881233 |
|    2390   |  0.02050400  | 0.31852722 |  0.73695183 |  | 2.11620331 |
|    2391   |  0.02026558  | 0.31542778 |  0.73790550 |  | 2.10499763 |
|    2392   |  0.02002716  | 0.31518936 |  0.73480606 |  | 2.10189819 |
|    2393   |  0.02074242  | 0.31375885 |  0.73456764 |  | 2.10857391 |
|    2394   |  0.02002716  | 0.32234192 |  0.73599815 |  | 2.12311745 |
|    2395   |  0.02050400  | 0.31495094 |  0.73599815 |  | 2.10261345 |
|    2396   |  0.02050400  | 0.31566620 |  0.73504448 |  | 2.10595131 |
|    2397   |  0.02026558  | 0.31948090 |  0.73480606 |  | 2.10905075 |
|    2398   |  0.02312660  | 0.32663345 |  0.75292587 |  | 2.15935707 |
|    2399   |  0.02026558  | 0.31638145 |  0.73266029 |  | 2.10070610 |
|    2400   |  0.02002716  | 0.31900406 |  0.73862076 |  | 2.10857391 |
|    2401   |  0.02026558  | 0.32234192 |  0.73599815 |  | 2.11977959 |
|    2402   |  0.02384186  | 0.31733513 |  0.74291229 |  | 2.12478638 |
|    2403   |  0.02074242  | 0.32186508 |  0.73480606 |  | 2.11644173 |
|    2404   |  0.02026558  | 0.32639503 |  0.73504448 |  | 2.14099884 |
|    2405   |  0.02026558  | 0.31304359 |  0.73862076 |  | 2.10976601 |
|    2406   |  0.02002716  | 0.31852722 |  0.73313713 |  | 2.10785866 |
|    2407   |  0.02002716  | 0.31733513 |  0.73623657 |  | 2.10905075 |
|    2408   |  0.02026558  | 0.31542778 |  0.73742867 |  | 2.10666656 |
|    2409   |  0.02026558  | 0.31948090 |  0.75244904 |  | 2.14576721 |
|    2410   |  0.02074242  | 0.32758713 |  0.73313713 |  | 2.11167336 |
|    2411   |  0.02050400  | 0.31566620 |  0.74076653 |  | 2.11381912 |
|    2412   |  0.02074242  | 0.31757355 |  0.74863434 |  | 2.15244293 |
|    2413   |  0.02098083  | 0.32186508 |  0.73266029 |  | 2.11334229 |
|    2414   |  0.02026558  | 0.31471252 |  0.73623657 |  | 2.10618973 |
|    2415   |  0.02050400  | 0.31709671 |  0.73385239 |  | 2.11095810 |
|    2416   |  0.02074242  | 0.31995773 |  0.73695183 |  | 2.11501122 |
|    2417   |  0.02002716  | 0.31685829 |  0.73933601 |  | 2.11143494 |
|    2418   |  0.02050400  | 0.31638145 |  0.73504448 |  | 2.10857391 |
|    2419   |  0.02050400  | 0.31924248 |  0.72860718 |  | 2.10428238 |
|    2420   |  0.02384186  | 0.31590462 |  0.73409081 |  | 2.10309029 |
|    2421   |  0.02074242  | 0.31709671 |  0.74338913 |  | 2.12526321 |
|    2422   |  0.02026558  | 0.32186508 |  0.73313713 |  | 2.11167336 |
|    2423   |  0.02074242  | 0.32234192 |  0.73456764 |  | 2.13909149 |
|    2424   |  0.02026558  | 0.31399727 |  0.74481964 |  | 2.11644173 |
|    2425   |  0.02050400  | 0.32043457 |  0.74315071 |  | 2.13027000 |
|    2426   |  0.02074242  | 0.31995773 |  0.73981285 |  | 2.12192535 |
|    2427   |  0.02002716  | 0.31828880 |  0.74148178 |  | 2.12788582 |
|    2428   |  0.02050400  | 0.32806396 |  0.73862076 |  | 2.13122368 |
|    2429   |  0.02026558  | 0.31828880 |  0.73838234 |  | 2.11906433 |
|    2430   |  0.02026558  | 0.31805038 |  0.73766708 |  | 2.11524963 |
|    2431   |  0.02050400  | 0.32067299 |  0.73575974 |  | 2.11620331 |
|    2432   |  0.02050400  | 0.31757355 |  0.73885918 |  | 2.11668015 |
|    2433   |  0.02074242  | 0.31590462 |  0.74434280 |  | 2.11763382 |
|    2434   |  0.02026558  | 0.31852722 |  0.74195862 |  | 2.12478638 |
|    2435   |  0.02026558  | 0.31590462 |  0.74338913 |  | 2.11811066 |
|    2436   |  0.02050400  | 0.32162666 |  0.74243546 |  | 2.13027000 |
|    2437   |  0.02074242  | 0.31709671 |  0.73981285 |  | 2.11787224 |
|    2438   |  0.02026558  | 0.32830238 |  0.73838234 |  | 2.12931633 |
|    2439   |  0.02074242  | 0.31757355 |  0.73456764 |  | 2.11048126 |
|    2440   |  0.02050400  | 0.31614304 |  0.74958801 |  | 2.14362144 |
|    2441   |  0.02121925  | 0.33950806 |  0.75292587 |  | 2.18129158 |
|    2442   |  0.02121925  | 0.32210350 |  0.73552132 |  | 2.11119652 |
|    2443   |  0.02002716  | 0.31447411 |  0.73194504 |  | 2.10762024 |
|    2444   |  0.01978874  | 0.32114983 |  0.75173378 |  | 2.14076042 |
|    2445   |  0.02098083  | 0.32210350 |  0.75197220 |  | 2.15125084 |
|    2446   |  0.02050400  | 0.31256676 |  0.73742867 |  | 2.11000443 |
|    2447   |  0.02098083  | 0.31828880 |  0.74577332 |  | 2.13027000 |
|    2448   |  0.02050400  | 0.32114983 |  0.73385239 |  | 2.10666656 |
|    2449   |  0.02002716  | 0.31614304 |  0.74434280 |  | 2.12574005 |
|    2450   |  0.02074242  | 0.32114983 |  0.73790550 |  | 2.11596489 |
|    2451   |  0.02026558  | 0.31352043 |  0.73909760 |  | 2.11167336 |
|    2452   |  0.02074242  | 0.31638145 |  0.73909760 |  | 2.11048126 |
|    2453   |  0.02074242  | 0.32043457 |  0.73742867 |  | 2.11787224 |
|    2454   |  0.02098083  | 0.32258034 |  0.74362755 |  | 2.13575363 |
|    2455   |  0.02074242  | 0.32091141 |  0.73933601 |  | 2.12526321 |
|    2456   |  0.02074242  | 0.32091141 |  0.73504448 |  | 2.11071968 |
|    2457   |  0.02098083  | 0.31232834 |  0.73885918 |  | 2.10881233 |
|    2458   |  0.02074242  | 0.31805038 |  0.74338913 |  | 2.11954117 |
|    2459   |  0.02074242  | 0.32305717 |  0.73909760 |  | 2.12669373 |
|    2460   |  0.02050400  | 0.31566620 |  0.74195862 |  | 2.11191177 |
|    2461   |  0.02050400  | 0.32186508 |  0.73671341 |  | 2.12287903 |
|    2462   |  0.02050400  | 0.31876564 |  0.73623657 |  | 2.11071968 |
|    2463   |  0.02050400  | 0.31447411 |  0.74362755 |  | 2.11095810 |
|    2464   |  0.02050400  | 0.32019615 |  0.73623657 |  | 2.11119652 |
|    2465   |  0.02026558  | 0.31495094 |  0.73337555 |  | 2.10428238 |
|    2466   |  0.02050400  | 0.31924248 |  0.73838234 |  | 2.11215019 |
|    2467   |  0.02050400  | 0.31781197 |  0.73504448 |  | 2.11167336 |
|    2468   |  0.02050400  | 0.31495094 |  0.73480606 |  | 2.10285187 |
|    2469   |  0.02026558  | 0.31805038 |  0.73933601 |  | 2.11405754 |
|    2470   |  0.02026558  | 0.31590462 |  0.73623657 |  | 2.10666656 |
|    2471   |  0.02002716  | 0.31161308 |  0.73623657 |  | 2.09927559 |
|    2472   |  0.02002716  | 0.31924248 |  0.73623657 |  | 2.11548805 |
|    2473   |  0.02026558  | 0.31948090 |  0.73385239 |  | 2.11143494 |
|    2474   |  0.02050400  | 0.31495094 |  0.73838234 |  | 2.11811066 |
|    2475   |  0.02050400  | 0.31900406 |  0.73266029 |  | 2.10404396 |
|    2476   |  0.02050400  | 0.31447411 |  0.74291229 |  | 2.11119652 |
|    2477   |  0.02050400  | 0.31781197 |  0.73504448 |  | 2.10738182 |
|    2478   |  0.02050400  | 0.31638145 |  0.73719025 |  | 2.11262703 |
|    2479   |  0.02026558  | 0.32234192 |  0.73742867 |  | 2.11572647 |
|    2480   |  0.02026558  | 0.31423569 |  0.73742867 |  | 2.10547447 |
|    2481   |  0.02050400  | 0.32091141 |  0.73647499 |  | 2.12287903 |
|    2482   |  0.02026558  | 0.32019615 |  0.73242188 |  | 2.10618973 |
|    2483   |  0.02050400  | 0.31399727 |  0.73957443 |  | 2.10499763 |
|    2484   |  0.02002716  | 0.31423569 |  0.75674057 |  | 2.13479996 |
|    2485   |  0.02074242  | 0.32663345 |  0.72717667 |  | 2.12144852 |
|    2486   |  0.02360344  | 0.32281876 |  0.73742867 |  | 2.13980675 |
|    2487   |  0.02050400  | 0.31352043 |  0.73218346 |  | 2.09522247 |
|    2488   |  0.02026558  | 0.31924248 |  0.73313713 |  | 2.10475922 |
|    2489   |  0.02074242  | 0.31542778 |  0.73266029 |  | 2.10070610 |
|    2490   |  0.02026558  | 0.31614304 |  0.75602531 |  | 2.51960754 |
|    2491   |  0.02217293  | 0.32401085 |  0.73838234 |  | 2.13909149 |
|    2492   |  0.02026558  | 0.31328201 |  0.73409081 |  | 2.09808350 |
|    2493   |  0.02026558  | 0.32258034 |  0.74434280 |  | 2.13932991 |
|    2494   |  0.02050400  | 0.31542778 |  0.73266029 |  | 2.10881233 |
|    2495   |  0.02026558  | 0.31352043 |  0.72979927 |  | 2.08902359 |
|    2496   |  0.02002716  | 0.31805038 |  0.73146820 |  | 2.10475922 |
|    2497   |  0.02026558  | 0.31185150 |  0.73552132 |  | 2.09546089 |
|    2498   |  0.02026558  | 0.31614304 |  0.75173378 |  | 2.12430954 |
|    2499   |  0.02074242  | 0.31971931 |  0.72598457 |  | 2.12025642 |
|    2500   |  0.02026558  | 0.31566620 |  0.73862076 |  | 2.10309029 |
|    2501   |  0.02002716  | 0.31375885 |  0.74315071 |  | 2.10809708 |
|    2502   |  0.02074242  | 0.32258034 |  0.73266029 |  | 2.12931633 |
|    2503   |  0.02026558  | 0.31661987 |  0.73432922 |  | 2.09569931 |
|    2504   |  0.02336502  | 0.31399727 |  0.73623657 |  | 2.10714340 |
|    2505   |  0.02026558  | 0.31685829 |  0.73647499 |  | 2.11024284 |
